id,name,cvss_rate
14664,Local Injection,5.353215423678751
14666,Remote Execution,3.697040476451956
14667,CSRF Injection,8.799007515465766
14668,XSS Overflow,4.232288131082223
14672,Privilege Spoofing,8.195495359052506
14673,Remote Injection,5.2490090168890795
14675,XSS Spoofing,6.556675324191332
14677,Privilege Execution,4.2544577883565635
14678,Privilege Escalation,7.229739236123721
14679,CSRF Disclosure,8.035072625496367
14680,XSS Escalation,5.315656068979935
14681,DoS Disclosure,4.481195157563977
14682,Privilege Traversal,7.662852772457625
14683,DoS Injection,8.747230772818666
14684,Remote Traversal,4.337431172314785
14685,DoS Execution,8.411586255408912
14688,Privilege Overflow,8.625066888688622
14689,DoS Injection,7.865001635134717
14692,Local Escalation,8.04582680226207
14694,XSS Overflow,3.816796602169644
14695,XSS Spoofing,3.6755531804148642
14696,SQL Traversal,7.657487723500702
14699,Local Disclosure,8.447696739984208
14700,Local Injection,8.520264099115655
14704,Remote Spoofing,5.994934539378633
14706,Privilege Spoofing,5.635931217416517
14707,Remote Escalation,7.6142733297979674
14708,SQL Overflow,8.113650237181718
14709,XSS Execution,5.111390876230021
14710,SQL Spoofing,8.092904943738597
14712,CSRF Overflow,4.2927044346451675
14713,Local Overflow,7.993222325493239
14714,Remote Overflow,3.0973695228781954
14715,XSS Execution,6.895679120224879
14716,Privilege Escalation,8.316444719122632
14717,SQL Disclosure,7.831912081676026
14718,Remote Injection,3.542928439512062
14719,Remote Spoofing,5.521696470717835
14720,CSRF Injection,5.586694310565342
14721,XSS Spoofing,5.095224847804572
14722,XSS Spoofing,8.557009054988988
14725,CSRF Disclosure,7.551520443338465
14726,Remote Disclosure,8.015020220216009
14729,XSS Overflow,8.540916876882735
14730,Remote Overflow,7.304872766321809
14733,Local Spoofing,8.173804924884626
14735,Local Disclosure,4.542577528636534
14736,Privilege Disclosure,7.936229713205246
14737,Privilege Overflow,7.858665644516928
14739,Privilege Injection,7.123583108647431
14740,DoS Escalation,7.810744632060558
14741,SQL Escalation,8.104655650590418
14742,Local Traversal,5.7001038962015995
14743,Local Spoofing,4.855687696242974
14745,CSRF Traversal,2.6241617959455725
14746,DoS Overflow,8.41923556054654
14747,CSRF Overflow,7.345354191211515
14748,XSS Spoofing,8.37759765758243
14750,Remote Injection,8.442940931445408
14751,Privilege Overflow,8.102947890053228
14752,Remote Disclosure,5.32586400712786
14753,XSS Disclosure,8.038832014323113
14754,SQL Traversal,8.221683057518124
14756,XSS Execution,7.276833504089254
14757,DoS Traversal,3.9579180387166693
14758,DoS Execution,4.285487180952304
14760,SQL Overflow,4.665257654695747
14761,Remote Traversal,8.446927773955643
14762,SQL Escalation,3.509040026182327
14764,Privilege Traversal,4.9915290503108265
14765,Remote Escalation,3.3361442176455594
14766,XSS Traversal,6.260351224396277
14767,SQL Disclosure,4.642519666365097
14768,Privilege Disclosure,7.852366144167755
14769,CSRF Traversal,4.976080059759655
14771,CSRF Traversal,7.17914644454852
14772,DoS Spoofing,4.9092655933964195
14773,SQL Disclosure,7.577960576650213
14774,CSRF Injection,5.96621273571683
14776,DoS Overflow,5.448712571915499
14777,XSS Overflow,8.061153357874701
14778,DoS Injection,5.727614631546485
14779,Remote Traversal,8.682967329960727
14780,DoS Overflow,7.261468671132763
14781,XSS Injection,6.285138967696961
14782,DoS Overflow,5.711425203753365
14783,Local Overflow,7.672615808927821
14784,Local Execution,7.925876614009867
14787,CSRF Traversal,8.301781978183268
14789,SQL Injection,5.547096281770743
14790,XSS Traversal,5.244989643303328
14792,Remote Disclosure,8.533453001833761
14793,CSRF Escalation,4.058739792717382
14794,CSRF Overflow,4.471179432643027
14795,Remote Escalation,7.4607262537786685
14796,Privilege Spoofing,5.8930795832551786
14797,XSS Spoofing,8.560625026084127
14798,SQL Overflow,7.668196614715015
14799,DoS Injection,8.492028881121614
14800,XSS Escalation,5.506725403743261
14801,Privilege Escalation,4.490539071687005
14803,Privilege Escalation,8.382118748895909
14804,CSRF Injection,5.641700397109213
14805,CSRF Traversal,8.455273721118424
14806,XSS Injection,8.028648836931595
14807,SQL Escalation,8.871150711748994
14811,DoS Escalation,8.795037810601308
14812,XSS Overflow,8.964744715337762
14814,Privilege Escalation,5.478123992017236
14815,XSS Injection,8.320946535626078
14818,Local Escalation,7.772138315386173
14823,DoS Execution,7.5659301066849665
14824,Remote Overflow,3.057610335590593
14825,SQL Injection,8.117442020351387
14826,DoS Spoofing,4.888558441941816
14827,SQL Disclosure,6.205881830117049
14828,CSRF Injection,8.27510948452643
14830,Privilege Overflow,7.224785606446395
14831,Privilege Spoofing,7.088577199984058
14832,Remote Escalation,3.0863312637794356
14833,XSS Execution,5.931585032652151
14834,Privilege Injection,4.78159750899556
14835,SQL Overflow,8.308415083682673
14837,CSRF Injection,7.995127934398293
14838,XSS Overflow,8.392378496295652
14839,DoS Execution,5.5761910919785
14840,Privilege Overflow,8.318535506596167
14842,SQL Spoofing,5.358821542169287
14844,SQL Execution,7.82090813457508
14845,Remote Escalation,6.1224531011906524
14848,Local Spoofing,8.637105450569857
14849,XSS Traversal,5.614247624037213
14851,Local Disclosure,7.168038290874074
14852,CSRF Injection,7.87504822819595
14853,SQL Overflow,4.713200629236685
14854,Privilege Escalation,4.717647875832875
14855,DoS Overflow,7.91843762256137
14856,DoS Spoofing,8.297030548022772
14857,Privilege Execution,6.514856369905793
14858,Remote Traversal,7.556023430562715
14860,XSS Spoofing,5.2379029528643555
14861,CSRF Execution,6.824566105191806
14862,SQL Overflow,6.011164821933302
14863,DoS Injection,3.770980290993452
14864,SQL Spoofing,8.127197757621504
14865,Local Injection,6.152172650328986
14867,SQL Escalation,3.2719628125478293
14869,SQL Spoofing,4.968929820753834
14870,CSRF Overflow,4.452612312341773
14871,Local Injection,8.285093842927315
14872,XSS Spoofing,4.174859438555948
14873,DoS Disclosure,8.065310198940969
14875,Privilege Execution,7.940429913984602
14876,Remote Injection,3.519638440789062
14877,CSRF Execution,5.78634904923411
14878,Remote Injection,3.6921309259430046
14879,DoS Execution,5.024409467314746
14880,Local Traversal,8.652721772066364
14881,CSRF Injection,8.39948056151579
14882,XSS Spoofing,3.8321841270462533
14887,Remote Injection,5.969949724432773
14888,Remote Traversal,4.80256160665801
14890,XSS Traversal,5.699484861043744
14891,Privilege Traversal,8.44030780854087
14893,Remote Spoofing,5.480335960923059
14894,XSS Execution,7.767913951778406
14895,Remote Escalation,8.129939020127216
14897,Privilege Injection,8.076286852534375
14898,Remote Traversal,7.484999193025857
14899,XSS Traversal,5.745116434109193
14900,DoS Spoofing,8.719899953609387
14901,Privilege Spoofing,5.57039479483932
14902,XSS Injection,4.259432580754541
14903,SQL Escalation,7.857781311675489
14904,Privilege Escalation,8.615414879198937
14906,XSS Execution,5.183729498384324
14909,XSS Disclosure,7.1720663440958425
14910,Local Execution,4.421119141021942
14911,CSRF Execution,8.74169377597904
14912,XSS Disclosure,4.734311823916247
14913,SQL Overflow,7.869541054514991
14914,DoS Execution,5.417551184081271
14915,Privilege Disclosure,7.175853180298402
14916,Local Execution,4.742565953702078
14917,Privilege Overflow,8.580914732784883
14918,CSRF Spoofing,3.9819953195217863
14919,Remote Execution,8.050235978765095
14920,Local Escalation,7.8397281039687
14922,Local Injection,5.3239798604899224
14923,XSS Spoofing,5.399839498389026
14924,CSRF Disclosure,6.301273881892836
14925,Remote Disclosure,5.231290629315297
14927,XSS Execution,7.980536284728197
14929,Local Spoofing,7.071981420833081
14930,Remote Spoofing,8.233934829412064
14932,DoS Spoofing,7.374587668593277
14933,DoS Spoofing,8.722542746547706
14935,SQL Overflow,8.459736302213894
14936,Privilege Injection,8.708921213110978
14937,CSRF Disclosure,6.24226036113767
14941,XSS Traversal,8.284141016921875
14942,Privilege Disclosure,5.06115764175722
14943,CSRF Escalation,5.247084552032638
14944,SQL Traversal,4.053485587210628
14947,XSS Spoofing,7.821709530825804
14948,CSRF Overflow,6.0390316815673994
14949,DoS Escalation,2.0845846893148474
14950,CSRF Overflow,8.017905057280505
14953,Local Escalation,8.655672557453043
14954,Remote Execution,7.221867379604623
14955,SQL Traversal,8.63605625175873
14956,Remote Traversal,5.653006205113699
14957,Privilege Escalation,4.593596577474187
14958,SQL Disclosure,4.71430526800628
14959,XSS Escalation,8.236500935976215
14961,Local Traversal,6.841046351094208
14962,SQL Escalation,6.299015491206169
14963,XSS Execution,4.578799317884953
14964,DoS Spoofing,4.429461777892682
14965,CSRF Injection,3.7510798269462198
14966,DoS Execution,7.841321618411478
14968,XSS Execution,4.71356229394209
14969,Remote Injection,5.069734303562362
14970,Remote Overflow,7.023189403173193
14974,Privilege Injection,5.132567782478034
14975,Privilege Disclosure,2.065411029378775
14976,Remote Escalation,5.626856935650365
14978,XSS Execution,4.245122743946984
14980,DoS Disclosure,4.874361800133917
14981,CSRF Spoofing,8.187556352118055
14982,SQL Traversal,4.400470629784601
14984,XSS Traversal,8.422830488725955
14986,Privilege Injection,7.079476846105048
14987,CSRF Escalation,7.912147164468429
14988,CSRF Overflow,4.956711995680822
14989,Local Execution,5.192509257984154
14990,CSRF Overflow,7.363174169129427
14992,Privilege Spoofing,4.745586918833386
14993,Remote Spoofing,5.847688876698866
14994,Remote Escalation,5.3001205114983945
14995,Local Overflow,7.45802697526526
14996,DoS Overflow,3.837241986850028
14997,SQL Injection,5.855436360978543
14998,Remote Injection,5.571058920492296
14999,XSS Execution,7.816579766525587
15000,SQL Spoofing,8.363920180213503
15005,CSRF Injection,8.288209279029585
15006,Privilege Injection,3.7075494092234167
15007,CSRF Execution,7.524402686028496
15008,SQL Traversal,5.7377895064458375
15009,CSRF Execution,5.416466477696573
15010,Remote Injection,6.941647253406814
15011,XSS Traversal,3.632997250889537
15013,XSS Escalation,4.84015107162784
15016,Remote Overflow,1.9186996050401146
15017,XSS Overflow,8.899394342970792
15018,CSRF Overflow,7.013950226316118
15020,DoS Escalation,3.7038312258001884
15021,Remote Spoofing,8.490713067633445
15022,Privilege Disclosure,4.269787268956885
15023,DoS Overflow,8.202404569554961
15024,CSRF Injection,4.454009071167672
15025,Local Execution,4.804972290780864
15026,CSRF Disclosure,8.158336973575816
15027,SQL Injection,2.9416269651737803
15030,CSRF Spoofing,6.3986489679819165
15034,XSS Execution,5.314282808695788
15035,SQL Execution,4.58990024150269
15036,Local Injection,4.783507120957251
15037,Remote Escalation,7.8881957071172435
15038,Remote Overflow,8.006416251868902
15039,Remote Spoofing,8.495926739257223
15040,SQL Disclosure,6.671773115178178
15041,DoS Traversal,5.038448961360906
15042,Privilege Traversal,7.705209799567304
15043,Privilege Disclosure,5.869197348909975
15044,Local Injection,5.185526928327615
15045,Privilege Escalation,8.086067488211016
15046,SQL Traversal,7.870752758972295
15047,Remote Spoofing,4.918786070252826
15048,Privilege Execution,8.160908828220208
15050,DoS Traversal,7.771932403638189
15052,XSS Escalation,7.46201677882806
15053,XSS Overflow,5.350963808421179
15057,Local Escalation,8.945084749734576
15058,SQL Injection,8.175754134095811
15060,XSS Spoofing,6.436118357708613
15061,SQL Spoofing,4.052531377239293
15064,DoS Overflow,3.7482563500537887
15065,DoS Escalation,8.665289687692123
15066,CSRF Disclosure,8.095536135739799
15067,XSS Disclosure,8.133610536646286
15068,CSRF Spoofing,6.52600059190136
15069,DoS Injection,4.898971027877049
15070,CSRF Disclosure,4.96151659985464
15071,CSRF Overflow,7.9618072426371445
15072,Remote Escalation,5.2268918193478315
15074,XSS Execution,5.9182802414583024
15075,DoS Spoofing,5.317267143896503
15077,SQL Disclosure,8.126309168788081
15078,Local Overflow,5.663580129694135
15080,CSRF Injection,5.4189588688077635
15081,DoS Disclosure,6.495773897763665
15082,SQL Injection,6.027239447336307
15085,XSS Execution,7.642977171940947
15086,DoS Spoofing,7.567850679750248
15087,DoS Spoofing,5.286104657325745
15088,Local Escalation,7.309571670386511
15089,SQL Overflow,6.465121741653784
15090,SQL Overflow,8.239706834221552
15092,SQL Escalation,5.264798763716024
15093,SQL Overflow,4.679092219142591
15094,CSRF Traversal,7.5145614396531615
15095,Privilege Disclosure,5.165420803540971
15096,CSRF Execution,4.286511716166095
15098,CSRF Traversal,5.570579555411607
15099,Privilege Overflow,5.062798725885912
15100,Local Execution,7.667058564057636
15101,Privilege Overflow,7.795198720607753
15103,CSRF Spoofing,7.615898471740291
15104,XSS Escalation,8.442030419183569
15105,CSRF Spoofing,4.6004276341012975
15106,XSS Escalation,8.143124823398995
15107,XSS Overflow,8.28011478885512
15108,Remote Injection,7.827354535860506
15109,Local Disclosure,8.727110328423839
15110,Remote Escalation,3.628597425127771
15111,DoS Escalation,4.396728885453465
15112,Privilege Traversal,9.011920732906967
15113,Privilege Escalation,6.786023370455455
15114,DoS Injection,6.722603819859819
15116,Remote Injection,4.770516416425076
15117,Local Overflow,8.03599897364512
15118,Local Injection,7.884976641043106
15119,Remote Overflow,8.784525183088734
15120,Privilege Spoofing,5.384267343277785
15124,Privilege Injection,9.27091417390639
15125,Privilege Escalation,8.506130221844383
15127,XSS Spoofing,7.239080665714673
15128,Remote Traversal,8.203245784967564
15129,SQL Escalation,7.177838725037943
15131,XSS Injection,4.838875090613905
15132,CSRF Escalation,7.861127475449944
15133,Remote Spoofing,5.735028929141247
15134,Local Execution,7.842337446567774
15135,Remote Spoofing,3.3603647525194944
15136,Local Escalation,7.28447868775153
15137,Remote Injection,5.631329214456044
15138,Privilege Disclosure,7.782221041956695
15139,Remote Disclosure,5.100386383180351
15141,DoS Traversal,3.5828932899110413
15144,Privilege Injection,5.3544729619602025
15145,SQL Escalation,5.571918658237487
15148,SQL Traversal,7.447151920979074
15149,SQL Overflow,8.511755745655279
15150,DoS Execution,7.804067215873032
15151,DoS Traversal,4.306369517037933
15153,SQL Overflow,7.929445749336324
15155,SQL Execution,9.053742318273983
15158,CSRF Disclosure,7.436713592359707
15159,Local Execution,8.882850353920569
15160,CSRF Escalation,8.123272272617749
15161,SQL Escalation,4.057479973015002
15162,Local Traversal,8.671774669032164
15163,XSS Execution,5.664957689524053
15164,XSS Spoofing,3.4818571089526165
15166,SQL Traversal,8.192358890595912
15168,Remote Escalation,5.635362503594605
15169,Remote Execution,4.331466151329929
15171,SQL Traversal,7.109532257771045
15174,Local Execution,4.9162471261340865
15175,Privilege Injection,8.029131603707102
15178,Local Escalation,3.658216310360636
15179,Local Disclosure,5.454431600520904
15180,Local Disclosure,5.687654807303457
15181,DoS Disclosure,5.089260515751723
15182,Remote Overflow,7.720173050760782
15185,DoS Execution,5.0366501740026335
15186,CSRF Disclosure,4.6449914676629955
15187,SQL Injection,7.981466174839913
15188,SQL Execution,8.054002756056065
15192,CSRF Execution,6.489228850010919
15193,CSRF Execution,8.102400201344318
15194,DoS Execution,8.059681260992619
15195,Local Execution,3.192964205890036
15196,XSS Escalation,7.856358429108166
15199,CSRF Injection,3.761928704497271
15200,SQL Escalation,7.668637054365871
15201,XSS Execution,8.731247134804853
15203,XSS Escalation,7.615689244192988
15204,CSRF Escalation,7.816426634234326
15205,SQL Escalation,7.936774357171779
15206,Remote Disclosure,4.828851711391115
15207,DoS Traversal,8.754994560740968
15208,SQL Disclosure,7.913998310907589
15209,CSRF Disclosure,7.932356381807747
15211,Local Traversal,8.010531034925403
15213,SQL Escalation,6.059729295942497
15214,Local Injection,5.600679481824164
15215,CSRF Injection,8.131448100341
15216,CSRF Injection,5.779163074661793
15217,SQL Overflow,4.385475965921108
15218,Remote Disclosure,7.914249232865789
15219,DoS Injection,7.488071936262332
15220,DoS Overflow,7.845383148971366
15221,CSRF Overflow,4.229680405656134
15222,Remote Overflow,6.549999844187642
15223,Privilege Escalation,8.112926205866861
15225,Local Disclosure,5.937876157054255
15226,SQL Escalation,7.7205717590259555
15227,Privilege Execution,8.130332743803848
15229,Remote Execution,4.736142122960884
15230,Privilege Overflow,3.457285355206519
15231,DoS Spoofing,5.729561652620778
15232,XSS Execution,7.745744017354294
15233,Remote Disclosure,7.715274220779896
15234,DoS Spoofing,3.72384843758043
15236,Privilege Injection,4.14764559835285
15237,XSS Traversal,5.728949042427082
15238,Privilege Injection,7.73930962682705
15239,SQL Traversal,5.713843163025323
15240,Local Disclosure,5.892805986362687
15241,Local Overflow,4.293553188934665
15243,Remote Traversal,6.2166205417316185
15244,XSS Disclosure,7.722631604926217
15246,Privilege Traversal,8.035913028929565
15247,Local Spoofing,8.242077168220968
15249,Privilege Execution,6.2307852053442385
15250,XSS Spoofing,7.091320695184021
15251,SQL Execution,3.0803604444899557
15252,SQL Execution,5.487040415470492
15254,CSRF Injection,6.543901806990224
15255,SQL Traversal,7.170216686747873
15257,CSRF Spoofing,5.62478821851248
15259,Local Traversal,5.661657575955693
15261,CSRF Injection,3.565003017582409
15262,XSS Execution,7.324249901347318
15263,DoS Execution,5.317748236194989
15264,CSRF Escalation,7.653920776919186
15267,XSS Traversal,8.17339591995554
15268,Local Traversal,6.723175630463152
15269,Remote Overflow,4.041798080253638
15270,DoS Injection,7.990968983368537
15271,Local Spoofing,8.585584453808835
15272,Privilege Escalation,4.87197448066323
15273,XSS Traversal,7.464211337787697
15274,Local Disclosure,3.659310958877492
15275,DoS Injection,8.016419303073393
15276,Remote Execution,4.874387875478926
15277,Local Execution,3.955877191069969
15280,Privilege Overflow,6.934879566045797
15281,DoS Overflow,8.431156543200009
15282,CSRF Injection,4.399361536180819
15284,Local Overflow,5.582391304381551
15285,DoS Escalation,4.8228012473413
15286,DoS Overflow,7.84567728375497
15287,XSS Overflow,7.642114784627609
15288,Privilege Execution,4.988257722544946
15291,CSRF Execution,5.090181805291059
15292,Privilege Spoofing,5.780925516561192
15293,Remote Spoofing,8.404820964834887
15294,Remote Spoofing,5.598211125755944
15295,CSRF Spoofing,4.8530506366067785
15296,DoS Injection,7.95073366004172
15297,CSRF Traversal,4.085740547054562
15298,Local Overflow,8.47796975060357
15299,Remote Traversal,5.054461656520481
15301,DoS Traversal,3.668061337534307
15302,Privilege Escalation,5.977097491205615
15303,DoS Escalation,8.097377813544941
15304,XSS Spoofing,3.8165414282122656
15306,CSRF Injection,7.086296770859024
15308,Privilege Injection,8.41144827330071
15311,XSS Injection,7.69030562752655
15312,CSRF Traversal,4.558789672580227
15313,CSRF Execution,7.86726054492692
15314,Local Disclosure,5.255433282959177
15315,XSS Overflow,8.363880587031764
15317,CSRF Overflow,7.841218004806141
15318,SQL Execution,6.830139723069964
15319,DoS Overflow,6.277670487729044
15320,Privilege Overflow,5.787618536598435
15322,CSRF Injection,7.658904697101483
15324,SQL Overflow,5.429135339774976
15325,Local Escalation,8.357123548724127
15327,XSS Injection,5.2685354414855095
15330,Local Disclosure,8.298760848197096
15332,Local Overflow,7.638875821001373
15333,CSRF Overflow,5.251396724862148
15335,SQL Execution,7.645685349214805
15336,CSRF Traversal,7.501737754568576
15337,Privilege Escalation,8.707738725687673
15338,Local Spoofing,8.449816599321734
15339,Local Disclosure,7.548686213569278
15340,Remote Spoofing,8.185862760621582
15341,CSRF Spoofing,4.516019609897994
15344,CSRF Disclosure,8.051679461784387
15345,Remote Overflow,4.475654919672418
15346,DoS Traversal,8.050781862914347
15347,Local Traversal,7.415033993882647
15348,XSS Injection,5.689958407886161
15351,Local Execution,4.596256421898424
15352,DoS Traversal,8.928863420672048
15354,Remote Spoofing,7.032449515991715
15356,SQL Injection,1.9756072045638144
15357,Local Execution,4.705450203495296
15358,CSRF Overflow,8.432837518843664
15359,Local Traversal,5.55373911017228
15360,Local Execution,8.114671946529453
15362,CSRF Overflow,4.680156187663865
15363,Remote Spoofing,6.4079821808842645
15364,Privilege Overflow,4.637827391832812
15365,XSS Spoofing,7.400923475638317
15366,Remote Spoofing,7.899868780399249
15367,Privilege Escalation,7.097327748863524
15369,DoS Traversal,5.16635776957607
15370,SQL Injection,8.28115078497953
15371,SQL Traversal,5.342962934604731
15372,Remote Escalation,8.71873236415843
15373,Privilege Disclosure,5.354851708038632
15374,CSRF Spoofing,3.6970926647777214
15375,SQL Execution,7.949159197215268
15376,CSRF Injection,4.804011710933681
15377,Local Spoofing,6.171259242797229
15378,DoS Disclosure,7.263304047449519
15379,Privilege Escalation,6.461992791824904
15380,Privilege Injection,8.587173265252943
15381,CSRF Disclosure,6.168578409675387
15383,DoS Escalation,7.723391516015181
15387,Remote Spoofing,6.826162884645384
15388,Local Spoofing,7.90013335127184
15389,XSS Execution,4.894176108764519
15391,Local Injection,4.540979556694046
15393,CSRF Overflow,8.696206676607458
15394,CSRF Overflow,7.388278798950699
15396,DoS Spoofing,4.790540660000246
15397,XSS Traversal,8.409334560532217
15398,CSRF Execution,8.107257354230022
15399,Remote Overflow,8.683747196793552
15401,SQL Spoofing,7.7857871478854515
15403,SQL Disclosure,5.744101079213402
15404,Remote Traversal,7.993608494281901
15405,SQL Traversal,5.028493495205854
15406,Privilege Injection,3.1056185722854037
15408,XSS Injection,7.228117271937497
15409,DoS Overflow,8.246020486415063
15410,CSRF Overflow,9.333833734825372
15411,XSS Overflow,8.193935041469045
15413,DoS Spoofing,7.172923280511217
15415,Local Disclosure,8.21101837908231
15418,SQL Execution,8.800883734464577
15419,Remote Overflow,8.351657861415557
15421,XSS Escalation,7.512071266951247
15423,Remote Overflow,5.93104228068821
15424,CSRF Injection,8.058305208630804
15427,SQL Spoofing,7.627176787386126
15429,SQL Escalation,5.9771144117490955
15430,DoS Injection,4.2944426439207986
15432,CSRF Execution,8.584751320696865
15433,CSRF Traversal,8.20023268886835
15434,Privilege Disclosure,8.394693235941581
15436,XSS Execution,4.2548754462146094
15437,CSRF Execution,4.711933978623544
15438,Privilege Disclosure,6.2307996655875595
15439,CSRF Execution,7.808697818086167
15441,SQL Execution,9.065910184905228
15442,Local Escalation,6.024527236025335
15444,DoS Escalation,8.142302121803715
15445,CSRF Escalation,8.590267587680533
15446,Privilege Overflow,7.865316397161119
15447,SQL Disclosure,7.909444920693752
15448,SQL Disclosure,8.21056134135162
15450,CSRF Spoofing,5.082959873344337
15451,CSRF Traversal,4.546603698404249
15452,XSS Spoofing,4.487246465207662
15453,XSS Traversal,6.104162183475318
15454,DoS Traversal,4.710975421980573
15455,Local Escalation,8.610652294169984
15457,XSS Spoofing,7.353559205650299
15459,Privilege Injection,7.784782227841816
15463,Remote Overflow,5.0211568910852025
15464,Remote Escalation,8.280648406550188
15465,Local Overflow,7.884610383690473
15466,Local Escalation,8.41109871571122
15467,CSRF Traversal,6.80823231036263
15468,CSRF Execution,7.147838529781935
15470,Privilege Execution,5.865170317521363
15471,SQL Execution,8.00897768607684
15473,Remote Injection,4.125501397179218
15475,SQL Injection,7.620830118612325
15477,DoS Disclosure,8.180014543581112
15479,SQL Injection,4.491832644535818
15480,Local Disclosure,8.586220216426339
15481,DoS Disclosure,5.585967557208628
15482,CSRF Overflow,5.20355990686976
15484,Remote Traversal,6.211987298629581
15485,SQL Escalation,5.071361482500331
15487,XSS Escalation,5.594850758544351
15489,DoS Overflow,8.550710858231536
15490,DoS Injection,4.331429542874644
15492,XSS Spoofing,9.10450926488927
15493,CSRF Overflow,8.44337375805521
15495,SQL Overflow,3.9843111587965025
15497,DoS Disclosure,7.954272367045893
15499,CSRF Overflow,5.1682485346395355
15501,XSS Injection,4.341369191587385
15502,CSRF Injection,6.392128321999374
15504,Remote Traversal,8.08853407381274
15505,XSS Injection,7.831027583247365
15506,Privilege Injection,6.5293414924973945
15507,Privilege Execution,5.059597610046615
15508,XSS Disclosure,3.5564975378611603
15510,CSRF Escalation,8.135610459033584
15514,Local Spoofing,8.137858723530513
15515,SQL Traversal,7.822739535406344
15516,Remote Spoofing,5.578653918752367
15517,DoS Injection,8.241833493581913
15519,XSS Traversal,8.058284181124876
15522,XSS Spoofing,8.18068529597573
15526,Local Injection,5.388822920971083
15528,CSRF Overflow,6.168795527355866
15529,CSRF Disclosure,8.639428408131701
15530,Remote Traversal,6.360670276468769
15531,DoS Injection,5.154803547641762
15532,CSRF Overflow,8.363079490098599
15533,SQL Disclosure,7.387162614009064
15534,XSS Execution,5.389723253340509
15535,CSRF Spoofing,3.7007421767608086
15536,Remote Spoofing,3.1108888789443228
15537,Remote Escalation,8.49738297265443
15540,CSRF Escalation,7.318305752655838
15541,SQL Escalation,8.412819564571395
15542,CSRF Traversal,7.9714226298689566
15543,Remote Disclosure,4.497097222094753
15544,Remote Spoofing,5.761787739996718
15546,Local Spoofing,7.77068902643798
15547,Local Spoofing,7.996282319575978
15548,Privilege Escalation,7.300475297673798
15550,XSS Execution,7.98081433541462
15551,Remote Injection,8.010803292293195
15552,XSS Overflow,4.624565954689342
15553,Remote Escalation,8.563651467105617
15554,Privilege Execution,8.35828651665551
15557,Privilege Disclosure,3.9843387700754125
15558,Remote Execution,8.51472152032961
15559,Remote Execution,4.5261023845749495
15560,Remote Spoofing,5.589816810631409
15561,CSRF Overflow,7.250781329189007
15562,Privilege Injection,2.9656658170605987
15564,SQL Overflow,4.849913202420962
15566,Remote Escalation,6.788968612753674
15567,DoS Injection,5.434190139475475
15568,Local Traversal,7.265643363202701
15569,CSRF Injection,4.998758209605708
15571,XSS Escalation,4.766499873768409
15572,Privilege Injection,5.794585229663725
15573,Privilege Spoofing,5.326353622914427
15577,XSS Disclosure,8.356202569432956
15579,Privilege Traversal,8.582640050346244
15581,DoS Disclosure,4.726321343932747
15582,XSS Injection,3.5496629591341238
15584,Remote Escalation,8.066662878739864
15585,SQL Overflow,4.033340843532314
15587,SQL Spoofing,8.223508736550261
15588,Privilege Execution,3.941604703609646
15590,Local Disclosure,7.90376694429973
15591,XSS Execution,4.2320585923650444
15592,Remote Spoofing,2.300322145446583
15594,CSRF Disclosure,4.5522304286942985
15595,Privilege Traversal,6.329338789804916
15597,DoS Traversal,3.369521572148609
15598,XSS Spoofing,3.799800216787961
15599,Local Traversal,8.197698331372
15604,DoS Traversal,7.759231830985108
15607,CSRF Overflow,7.619460950484176
15609,Local Overflow,7.67004043294439
15610,Privilege Spoofing,5.840783467849204
15612,Local Traversal,7.521765658221549
15614,DoS Injection,8.23714921868814
15615,DoS Execution,7.351973009892081
15616,Privilege Execution,5.016501165902774
15618,Local Injection,7.596782794120159
15619,Local Overflow,8.143280837238157
15621,DoS Spoofing,5.24002657411617
15622,Privilege Execution,4.484517652294279
15623,DoS Traversal,8.65257041409748
15625,Privilege Overflow,7.592395891695402
15626,DoS Injection,3.948111834698137
15627,Remote Spoofing,9.314118869978039
15628,XSS Traversal,4.952273637366743
15629,XSS Escalation,8.218105104547261
15630,Local Traversal,8.36817089299887
15632,Local Traversal,7.981697350088509
15633,CSRF Spoofing,8.254100563323345
15636,CSRF Disclosure,4.746376861592158
15637,SQL Spoofing,7.927615071803142
15638,CSRF Disclosure,7.176770741717124
15639,Privilege Disclosure,5.440917365066
15640,Privilege Execution,5.380310719444111
15641,Local Injection,8.427164618148234
15642,Local Escalation,4.792985571680104
15643,XSS Escalation,7.204767602063156
15644,CSRF Injection,7.469895261435458
15646,SQL Execution,4.014005934954582
15647,XSS Disclosure,4.76201758019687
15649,CSRF Execution,4.82581827602698
15650,Remote Execution,5.495473769248648
15651,Remote Spoofing,7.140305854649429
15652,SQL Spoofing,8.633702215578138
15653,XSS Overflow,8.612404008048076
15654,XSS Disclosure,6.924782345373344
15656,Remote Escalation,7.264909488541416
15657,CSRF Escalation,8.500313498449094
15661,SQL Disclosure,8.91039366524374
15663,CSRF Overflow,8.365270132400736
15665,CSRF Injection,4.912366733953383
15667,Local Injection,6.3820637393218105
15668,SQL Spoofing,7.919343696554765
15669,Privilege Execution,6.3991567675082175
15671,CSRF Traversal,8.986745601925014
15672,XSS Injection,4.862141150181846
15673,Privilege Injection,7.824708719636434
15675,XSS Overflow,3.902844129334784
15676,SQL Spoofing,4.006980228076743
15677,SQL Escalation,6.983425757308751
15680,Privilege Traversal,5.691879603965213
